,aircraft_id,seat_id,travelclass_id
16313,A77,S181,E
16314,A77,S182,E
16315,A77,S183,E
16316,A77,S184,E
16317,A77,S185,E
16318,A77,S186,E
16319,A77,S187,E
16320,A77,S188,E
16321,A77,S189,E
16322,A77,S190,E
16323,A77,S191,E
16324,A77,S192,E
16325,A77,S193,E
16326,A77,S194,E
16327,A77,S195,E
16328,A77,S196,E
16329,A77,S197,E
16330,A77,S198,E
16331,A77,S199,E
16332,A77,S200,E
16333,A77,S201,E
16334,A77,S202,E
16335,A77,S203,E
16336,A77,S204,E
16337,A77,S205,E
16338,A77,S206,E
16339,A77,S207,E
16340,A77,S208,E
16341,A77,S209,E
16342,A77,S210,E
16343,A77,S211,E
16344,A77,S212,E
16345,A77,S213,E
16346,A77,S214,E
16347,A77,S215,E
16348,A77,S216,E
16349,A77,S217,E
16350,A77,S218,E
16351,A77,S219,E
16352,A77,S220,E
16353,A77,S221,E
16354,A77,S222,E
16355,A77,S223,E
16356,A77,S224,E
16357,A77,S225,E
16358,A77,S226,E
16359,A77,S227,E
16360,A77,S228,E
16361,A77,S229,E
16362,A77,S230,E
16363,A77,S231,E
16364,A77,S232,E
16365,A77,S233,E
16366,A77,S234,E
16367,A77,S235,E
16368,A77,S236,E
16369,A77,S237,E
16370,A77,S238,E
16371,A77,S239,E
16372,A77,S240,E
16373,A77,S241,E
16374,A77,S242,E
16375,A77,S243,E
16376,A77,S244,E
16377,A77,S245,E
16378,A77,S246,E
16379,A77,S247,E
16380,A77,S248,E
16381,A77,S249,E
16382,A77,S250,E
16383,A77,S251,E
16384,A77,S252,E
16385,A77,S253,E
16386,A77,S254,E
16387,A77,S255,E
16388,A77,S256,E
16389,A77,S257,E
16390,A77,S258,E
16391,A77,S259,E
16392,A77,S260,E
16393,A77,S261,E
16394,A77,S262,E
16395,A77,S263,E
16396,A77,S264,E
16397,A77,S265,E
16398,A77,S266,E
16399,A77,S267,E
16400,A77,S268,E
16401,A77,S269,E
16402,A77,S270,E
16403,A77,S271,E
16404,A77,S272,E
16405,A77,S273,E
16406,A77,S274,E
16407,A77,S275,E
16408,A77,S276,E
16409,A77,S277,E
16410,A77,S278,E
16411,A77,S279,E
16412,A77,S280,E
16413,A77,S281,E
16414,A77,S282,E
16415,A77,S283,E
16416,A77,S284,E
16417,A77,S285,E
16418,A77,S286,E
16419,A77,S287,E
16420,A77,S288,E
16421,A77,S289,E
16422,A77,S290,E
16423,A77,S291,E
16424,A77,S292,E
16425,A77,S293,E
16426,A77,S294,E
16427,A77,S295,E
16428,A77,S296,E
16429,A77,S297,E
16430,A77,S298,E
16431,A77,S299,E
16432,A77,S300,E
16433,A77,S301,E
16434,A77,S302,E
16435,A77,S303,E
16436,A77,S304,E
16437,A77,S305,E
16438,A77,S306,E
16439,A77,S307,E
16440,A77,S308,E
16441,A77,S309,E
16442,A77,S310,E
16443,A77,S311,E
16444,A77,S312,E
16445,A77,S313,E
16446,A77,S314,E
16447,A77,S315,E
16448,A77,S316,E
16449,A77,S317,E
16450,A77,S318,E
16451,A77,S319,E
16452,A77,S320,E
16453,A77,S321,E
16454,A77,S322,E
16455,A77,S323,E
16456,A77,S324,E
16457,A77,S325,E
16458,A77,S326,E
16459,A77,S327,E
16460,A77,S328,E
16461,A77,S329,E
16462,A77,S330,E
16463,A77,S331,E
16464,A77,S332,E
16465,A77,S333,E
16466,A77,S334,E
16467,A77,S335,E
16468,A77,S336,E
16469,A77,S337,E
16470,A77,S338,E
16471,A77,S339,E
16472,A77,S340,E
16473,A77,S341,E
16474,A77,S342,E
16475,A77,S343,E
16476,A77,S344,E
16477,A77,S345,E
16478,A77,S346,E
16479,A77,S347,E
16480,A77,S348,E
16481,A77,S349,E
16482,A77,S350,E
16483,A77,S351,E
16484,A77,S352,E
16485,A77,S353,E
16486,A77,S354,E
16487,A77,S355,E
16488,A77,S356,E
16489,A77,S357,E
16490,A77,S358,E
16491,A77,S359,E
16492,A77,S360,E
16493,A77,S361,E
16494,A77,S362,E
16495,A77,S363,E
16496,A77,S364,E
16497,A77,S365,E
16498,A77,S366,E
16499,A77,S367,E
16500,A77,S368,E
16501,A77,S369,E
16502,A77,S370,E
16503,A77,S371,E
16504,A77,S372,E
16505,A77,S373,E
16506,A77,S374,E
16507,A77,S375,E
16508,A77,S376,E
16509,A77,S377,E
16510,A77,S378,E
16511,A77,S379,E
16512,A78,S1,B
16513,A78,S2,B
16514,A78,S3,B
16515,A78,S4,B
16516,A78,S5,B
16517,A78,S6,B
16518,A78,S7,B
16519,A78,S8,B
16520,A78,S9,B
16521,A78,S10,B
16522,A78,S11,B
16523,A78,S12,B
16524,A78,S13,B
16525,A78,S14,B
16526,A78,S15,B
16527,A78,S16,B
16528,A78,S17,B
16529,A78,S18,B
16530,A78,S19,B
16531,A78,S20,B
16532,A78,S21,B
16533,A78,S22,B
16534,A78,S23,B
16535,A78,S24,B
16536,A78,S25,B
16537,A78,S26,B
16538,A78,S27,B
16539,A78,S28,B
16540,A78,S29,E
16541,A78,S30,E
16542,A78,S31,E
16543,A78,S32,E
16544,A78,S33,E
16545,A78,S34,E
16546,A78,S35,E
16547,A78,S36,E
16548,A78,S37,E
16549,A78,S38,E
16550,A78,S39,E
16551,A78,S40,E
16552,A78,S41,E
16553,A78,S42,E
16554,A78,S43,E
16555,A78,S44,E
16556,A78,S45,E
16557,A78,S46,E
16558,A78,S47,E
16559,A78,S48,E
16560,A78,S49,E
16561,A78,S50,E
16562,A78,S51,E
16563,A78,S52,E
16564,A78,S53,E
16565,A78,S54,E
16566,A78,S55,E
16567,A78,S56,E
16568,A78,S57,E
16569,A78,S58,E
16570,A78,S59,E
16571,A78,S60,E
16572,A78,S61,E
16573,A78,S62,E
16574,A78,S63,E
16575,A78,S64,E
16576,A78,S65,E
16577,A78,S66,E
16578,A78,S67,E
16579,A78,S68,E
16580,A78,S69,E
16581,A78,S70,E
16582,A78,S71,E
16583,A78,S72,E
16584,A78,S73,E
16585,A78,S74,E
16586,A78,S75,E
16587,A78,S76,E
16588,A78,S77,E
16589,A78,S78,E
16590,A78,S79,E
16591,A78,S80,E
16592,A78,S81,E
16593,A78,S82,E
16594,A78,S83,E
16595,A78,S84,E
16596,A78,S85,E
16597,A78,S86,E
16598,A78,S87,E
16599,A78,S88,E
16600,A78,S89,E
16601,A78,S90,E
16602,A78,S91,E
16603,A78,S92,E
16604,A78,S93,E
16605,A78,S94,E
16606,A78,S95,E
16607,A78,S96,E
16608,A78,S97,E
16609,A78,S98,E
16610,A78,S99,E
16611,A78,S100,E
16612,A78,S101,E
16613,A78,S102,E
16614,A78,S103,E
16615,A78,S104,E
16616,A78,S105,E
16617,A78,S106,E
16618,A78,S107,E
16619,A78,S108,E
16620,A78,S109,E
16621,A78,S110,E
16622,A78,S111,E
16623,A78,S112,E
16624,A78,S113,E
16625,A78,S114,E
16626,A78,S115,E
16627,A78,S116,E
16628,A78,S117,E
16629,A78,S118,E
16630,A78,S119,E
16631,A78,S120,E
16632,A78,S121,E
16633,A78,S122,E
16634,A78,S123,E
16635,A78,S124,E
16636,A78,S125,E
16637,A78,S126,E
16638,A78,S127,E
16639,A78,S128,E
16640,A78,S129,E
16641,A78,S130,E
16642,A78,S131,E
16643,A78,S132,E
16644,A78,S133,E
16645,A78,S134,E
16646,A78,S135,E
16647,A78,S136,E
16648,A78,S137,E
16649,A78,S138,E
16650,A78,S139,E
16651,A78,S140,E
16652,A78,S141,E
16653,A78,S142,E
16654,A78,S143,E
16655,A78,S144,E
16656,A78,S145,E
16657,A78,S146,E
16658,A78,S147,E
16659,A78,S148,E
16660,A78,S149,E
16661,A79,S1,B
16662,A79,S2,B
16663,A79,S3,B
16664,A79,S4,B
16665,A79,S5,B
16666,A79,S6,B
16667,A79,S7,B
16668,A79,S8,B
16669,A79,S9,B
16670,A79,S10,B
16671,A79,S11,B
16672,A79,S12,B
16673,A79,S13,B
16674,A79,S14,B
16675,A79,S15,B
16676,A79,S16,B
16677,A79,S17,B
16678,A79,S18,B
16679,A79,S19,B
16680,A79,S20,B
16681,A79,S21,B
16682,A79,S22,B
16683,A79,S23,B
16684,A79,S24,B
16685,A79,S25,B
16686,A79,S26,B
16687,A79,S27,B
16688,A79,S28,B
16689,A79,S29,B
16690,A79,S30,B
16691,A79,S31,B
16692,A79,S32,B
16693,A79,S33,B
16694,A79,S34,B
16695,A79,S35,B
16696,A79,S36,B
16697,A79,S37,B
16698,A79,S38,B
16699,A79,S39,B
16700,A79,S40,B
16701,A79,S41,B
16702,A79,S42,B
16703,A79,S43,B
16704,A79,S44,B
16705,A79,S45,B
16706,A79,S46,B
16707,A79,S47,B
16708,A79,S48,B
16709,A79,S49,B
16710,A79,S50,B
16711,A79,S51,B
16712,A79,S52,B
16713,A79,S53,B
16714,A79,S54,B
16715,A79,S55,B
16716,A79,S56,B
16717,A79,S57,B
16718,A79,S58,B
16719,A79,S59,B
16720,A79,S60,B
16721,A79,S61,B
16722,A79,S62,B
16723,A79,S63,B
16724,A79,S64,B
16725,A79,S65,B
16726,A79,S66,B
16727,A79,S67,B
16728,A79,S68,B
16729,A79,S69,B
16730,A79,S70,B
16731,A79,S71,B
16732,A79,S72,B
16733,A79,S73,B
16734,A79,S74,B
16735,A79,S75,B
16736,A79,S76,B
16737,A79,S77,B
16738,A79,S78,B
16739,A79,S79,B
16740,A79,S80,E
16741,A79,S81,E
16742,A79,S82,E
16743,A79,S83,E
16744,A79,S84,E
16745,A79,S85,E
16746,A79,S86,E
16747,A79,S87,E
16748,A79,S88,E
16749,A79,S89,E
16750,A79,S90,E
16751,A79,S91,E
16752,A79,S92,E
16753,A79,S93,E
16754,A79,S94,E
16755,A79,S95,E
16756,A79,S96,E
16757,A79,S97,E
16758,A79,S98,E
16759,A79,S99,E
16760,A79,S100,E
16761,A79,S101,E
16762,A79,S102,E
16763,A79,S103,E
16764,A79,S104,E
16765,A79,S105,E
16766,A79,S106,E
16767,A79,S107,E
16768,A79,S108,E
16769,A79,S109,E
16770,A79,S110,E
16771,A79,S111,E
16772,A79,S112,E
16773,A79,S113,E
16774,A79,S114,E
16775,A79,S115,E
16776,A79,S116,E
16777,A79,S117,E
16778,A79,S118,E
16779,A79,S119,E
16780,A79,S120,E
16781,A79,S121,E
16782,A79,S122,E
16783,A79,S123,E
16784,A79,S124,E
16785,A79,S125,E
16786,A79,S126,E
16787,A79,S127,E
16788,A79,S128,E
16789,A79,S129,E
16790,A79,S130,E
16791,A79,S131,E
16792,A79,S132,E
16793,A79,S133,E
16794,A79,S134,E
16795,A79,S135,E
16796,A79,S136,E
16797,A79,S137,E
16798,A79,S138,E
16799,A79,S139,E
16800,A79,S140,E
16801,A79,S141,E
16802,A79,S142,E
16803,A79,S143,E
16804,A79,S144,E
16805,A79,S145,E
16806,A79,S146,E
16807,A79,S147,E
16808,A79,S148,E
16809,A79,S149,E
16810,A79,S150,E
16811,A79,S151,E
16812,A79,S152,E
16813,A79,S153,E
16814,A79,S154,E
16815,A79,S155,E
16816,A79,S156,E
16817,A79,S157,E
16818,A79,S158,E
16819,A79,S159,E
16820,A79,S160,E
16821,A79,S161,E
16822,A79,S162,E
16823,A79,S163,E
16824,A79,S164,E
16825,A79,S165,E
16826,A79,S166,E
16827,A79,S167,E
16828,A79,S168,E
16829,A79,S169,E
16830,A79,S170,E
16831,A79,S171,E
16832,A79,S172,E
16833,A79,S173,E
16834,A79,S174,E
16835,A79,S175,E
16836,A79,S176,E
16837,A79,S177,E
16838,A79,S178,E
16839,A79,S179,E
16840,A79,S180,E
16841,A79,S181,E
16842,A79,S182,E
16843,A79,S183,E
16844,A79,S184,E
16845,A79,S185,E
16846,A79,S186,E
16847,A79,S187,E
16848,A79,S188,E
16849,A79,S189,E
16850,A79,S190,E
16851,A79,S191,E
16852,A79,S192,E
16853,A79,S193,E
16854,A79,S194,E
16855,A79,S195,E
16856,A79,S196,E
16857,A79,S197,E
16858,A79,S198,E
16859,A79,S199,E
16860,A79,S200,E
16861,A79,S201,E
16862,A79,S202,E
16863,A79,S203,E
16864,A79,S204,E
16865,A79,S205,E
16866,A79,S206,E
16867,A79,S207,E
16868,A79,S208,E
16869,A79,S209,E
16870,A79,S210,E
16871,A79,S211,E
16872,A79,S212,E
16873,A79,S213,E
16874,A79,S214,E
16875,A79,S215,E
16876,A79,S216,E
16877,A79,S217,E
16878,A79,S218,E
16879,A79,S219,E
16880,A79,S220,E
16881,A79,S221,E
16882,A79,S222,E
16883,A79,S223,E
16884,A79,S224,E
16885,A79,S225,E
16886,A79,S226,E
16887,A79,S227,E
16888,A79,S228,E
16889,A79,S229,E
16890,A79,S230,E
16891,A79,S231,E
16892,A79,S232,E
16893,A79,S233,E
16894,A79,S234,E
16895,A79,S235,E
16896,A79,S236,E
16897,A79,S237,E
16898,A79,S238,E
16899,A79,S239,E
16900,A79,S240,E
16901,A79,S241,E
16902,A79,S242,E
16903,A79,S243,E
16904,A79,S244,E
16905,A79,S245,E
16906,A79,S246,E
16907,A79,S247,E
16908,A79,S248,E
16909,A79,S249,E
16910,A79,S250,E
16911,A79,S251,E
16912,A79,S252,E
16913,A79,S253,E
16914,A79,S254,E
16915,A79,S255,E
16916,A79,S256,E
16917,A79,S257,E
16918,A79,S258,E
16919,A79,S259,E
16920,A79,S260,E
16921,A79,S261,E
16922,A79,S262,E
16923,A79,S263,E
16924,A79,S264,E
16925,A79,S265,E
16926,A79,S266,E
16927,A79,S267,E
16928,A79,S268,E
16929,A79,S269,E
16930,A79,S270,E
16931,A79,S271,E
16932,A79,S272,E
16933,A79,S273,E
16934,A79,S274,E
16935,A79,S275,E
16936,A79,S276,E
16937,A79,S277,E
16938,A79,S278,E
16939,A79,S279,E
16940,A79,S280,E
16941,A79,S281,E
16942,A79,S282,E
16943,A79,S283,E
16944,A79,S284,E
16945,A79,S285,E
16946,A79,S286,E
16947,A79,S287,E
16948,A79,S288,E
16949,A79,S289,E
16950,A79,S290,E
16951,A79,S291,E
16952,A79,S292,E
16953,A79,S293,E
16954,A79,S294,E
16955,A79,S295,E
16956,A79,S296,E
16957,A79,S297,E
16958,A79,S298,E
16959,A79,S299,E
16960,A79,S300,E
16961,A79,S301,E
16962,A79,S302,E
16963,A79,S303,E
16964,A79,S304,E
16965,A79,S305,E
16966,A79,S306,E
16967,A79,S307,E
16968,A79,S308,E
16969,A79,S309,E
16970,A79,S310,E
16971,A79,S311,E
16972,A79,S312,E
16973,A79,S313,E
16974,A79,S314,E
16975,A79,S315,E
16976,A79,S316,E
16977,A79,S317,E
16978,A79,S318,E
16979,A79,S319,E
16980,A79,S320,E
16981,A79,S321,E
16982,A79,S322,E
16983,A79,S323,E
16984,A79,S324,E
16985,A79,S325,E
16986,A79,S326,E
16987,A79,S327,E
16988,A79,S328,E
16989,A79,S329,E
16990,A79,S330,E
16991,A79,S331,E
16992,A79,S332,E
16993,A79,S333,E
16994,A79,S334,E
16995,A79,S335,E
16996,A79,S336,E
16997,A79,S337,E
16998,A79,S338,E
16999,A79,S339,E
17000,A79,S340,E
17001,A79,S341,E
17002,A79,S342,E
17003,A79,S343,E
17004,A79,S344,E
17005,A79,S345,E
17006,A79,S346,E
17007,A79,S347,E
17008,A79,S348,E
17009,A79,S349,E
17010,A79,S350,E
17011,A79,S351,E
17012,A79,S352,E
17013,A79,S353,E
17014,A79,S354,E
17015,A79,S355,E
17016,A79,S356,E
17017,A79,S357,E
17018,A79,S358,E
17019,A79,S359,E
17020,A79,S360,E
17021,A79,S361,E
17022,A79,S362,E
17023,A79,S363,E
17024,A79,S364,E
17025,A79,S365,E
17026,A79,S366,E
17027,A79,S367,E
17028,A79,S368,E
17029,A79,S369,E
17030,A79,S370,E
17031,A79,S371,E
17032,A79,S372,E
17033,A79,S373,E
17034,A79,S374,E
17035,A79,S375,E
17036,A79,S376,E
17037,A79,S377,E
17038,A79,S378,E
17039,A79,S379,E
17040,A79,S380,E
17041,A79,S381,E
17042,A79,S382,E
17043,A79,S383,E
17044,A79,S384,E
17045,A79,S385,E
17046,A79,S386,E
17047,A79,S387,E
17048,A79,S388,E
17049,A79,S389,E
17050,A79,S390,E
17051,A79,S391,E
17052,A79,S392,E
17053,A79,S393,E
17054,A79,S394,E
17055,A79,S395,E
17056,A79,S396,E
17057,A79,S397,E
17058,A79,S398,E
17059,A79,S399,E
17060,A79,S400,E
17061,A80,S1,B
17062,A80,S2,B
17063,A80,S3,B
17064,A80,S4,B
17065,A80,S5,B
17066,A80,S6,B
17067,A80,S7,B
17068,A80,S8,B
17069,A80,S9,B
17070,A80,S10,B
17071,A80,S11,B
17072,A80,S12,B
17073,A80,S13,B
17074,A80,S14,B
17075,A80,S15,B
17076,A80,S16,B
17077,A80,S17,B
17078,A80,S18,B
17079,A80,S19,B
17080,A80,S20,B
17081,A80,S21,B
17082,A80,S22,B
17083,A80,S23,B
17084,A80,S24,B
17085,A80,S25,B
17086,A80,S26,B
17087,A80,S27,B
17088,A80,S28,B
17089,A80,S29,B
17090,A80,S30,B
17091,A80,S31,B
17092,A80,S32,B
17093,A80,S33,B
17094,A80,S34,B
17095,A80,S35,B
17096,A80,S36,B
17097,A80,S37,B
17098,A80,S38,B
17099,A80,S39,B
17100,A80,S40,B
17101,A80,S41,B
17102,A80,S42,B
17103,A80,S43,B
17104,A80,S44,B
17105,A80,S45,B
17106,A80,S46,B
17107,A80,S47,B
17108,A80,S48,B
17109,A80,S49,B
17110,A80,S50,B
17111,A80,S51,B
17112,A80,S52,B
17113,A80,S53,B
17114,A80,S54,B
17115,A80,S55,B
17116,A80,S56,B
17117,A80,S57,B
17118,A80,S58,B
17119,A80,S59,B
17120,A80,S60,B
17121,A80,S61,B
17122,A80,S62,B
17123,A80,S63,B
17124,A80,S64,B
17125,A80,S65,B
17126,A80,S66,E
17127,A80,S67,E
17128,A80,S68,E
17129,A80,S69,E
17130,A80,S70,E
17131,A80,S71,E
17132,A80,S72,E
17133,A80,S73,E
17134,A80,S74,E
17135,A80,S75,E
17136,A80,S76,E
17137,A80,S77,E
17138,A80,S78,E
17139,A80,S79,E
17140,A80,S80,E
17141,A80,S81,E
17142,A80,S82,E
17143,A80,S83,E
17144,A80,S84,E
17145,A80,S85,E
17146,A80,S86,E
17147,A80,S87,E
17148,A80,S88,E
17149,A80,S89,E
17150,A80,S90,E
17151,A80,S91,E
17152,A80,S92,E
17153,A80,S93,E
17154,A80,S94,E
17155,A80,S95,E
17156,A80,S96,E
17157,A80,S97,E
17158,A80,S98,E
17159,A80,S99,E
17160,A80,S100,E
17161,A80,S101,E
17162,A80,S102,E
17163,A80,S103,E
17164,A80,S104,E
17165,A80,S105,E
17166,A80,S106,E
17167,A80,S107,E
17168,A80,S108,E
17169,A80,S109,E
17170,A80,S110,E
17171,A80,S111,E
17172,A80,S112,E
17173,A80,S113,E
17174,A80,S114,E
17175,A80,S115,E
17176,A80,S116,E
17177,A80,S117,E
17178,A80,S118,E
17179,A80,S119,E
17180,A80,S120,E
17181,A80,S121,E
17182,A80,S122,E
17183,A80,S123,E
17184,A80,S124,E
17185,A80,S125,E
17186,A80,S126,E
17187,A80,S127,E
17188,A80,S128,E
17189,A80,S129,E
17190,A80,S130,E
17191,A80,S131,E
17192,A80,S132,E
17193,A80,S133,E
17194,A80,S134,E
17195,A80,S135,E
17196,A80,S136,E
17197,A80,S137,E
17198,A80,S138,E
17199,A80,S139,E
17200,A80,S140,E
17201,A80,S141,E
17202,A80,S142,E
17203,A80,S143,E
17204,A80,S144,E
17205,A80,S145,E
17206,A80,S146,E
17207,A80,S147,E
17208,A80,S148,E
17209,A80,S149,E
17210,A80,S150,E
17211,A80,S151,E
17212,A80,S152,E
17213,A80,S153,E
17214,A80,S154,E
17215,A80,S155,E
17216,A80,S156,E
17217,A80,S157,E
17218,A80,S158,E
17219,A80,S159,E
17220,A80,S160,E
17221,A80,S161,E
17222,A80,S162,E
17223,A80,S163,E
17224,A80,S164,E
17225,A80,S165,E
17226,A80,S166,E
17227,A80,S167,E
17228,A80,S168,E
17229,A80,S169,E
17230,A80,S170,E
17231,A80,S171,E
17232,A80,S172,E
17233,A80,S173,E
17234,A80,S174,E
17235,A80,S175,E
17236,A80,S176,E
17237,A80,S177,E
17238,A80,S178,E
17239,A80,S179,E
17240,A80,S180,E
17241,A80,S181,E
17242,A80,S182,E
17243,A80,S183,E
17244,A80,S184,E
17245,A80,S185,E
17246,A80,S186,E
17247,A80,S187,E
17248,A80,S188,E
17249,A80,S189,E
17250,A80,S190,E
17251,A80,S191,E
17252,A80,S192,E
17253,A80,S193,E
17254,A80,S194,E
17255,A80,S195,E
17256,A80,S196,E
17257,A80,S197,E
17258,A80,S198,E
17259,A80,S199,E
17260,A80,S200,E
17261,A80,S201,E
17262,A80,S202,E
17263,A80,S203,E
17264,A80,S204,E
17265,A80,S205,E
17266,A80,S206,E
17267,A80,S207,E
17268,A80,S208,E
17269,A80,S209,E
17270,A80,S210,E
17271,A80,S211,E
17272,A80,S212,E
17273,A80,S213,E
17274,A80,S214,E
17275,A80,S215,E
17276,A80,S216,E
17277,A80,S217,E
17278,A80,S218,E
17279,A80,S219,E
17280,A80,S220,E
17281,A80,S221,E
17282,A80,S222,E
17283,A80,S223,E
17284,A80,S224,E
17285,A80,S225,E
17286,A80,S226,E
17287,A80,S227,E
17288,A80,S228,E
17289,A80,S229,E
17290,A80,S230,E
17291,A80,S231,E
17292,A80,S232,E
17293,A80,S233,E
17294,A80,S234,E
17295,A80,S235,E
17296,A80,S236,E
17297,A80,S237,E
17298,A80,S238,E
17299,A80,S239,E
17300,A80,S240,E
17301,A80,S241,E
17302,A80,S242,E
17303,A80,S243,E
17304,A80,S244,E
17305,A80,S245,E
17306,A80,S246,E
17307,A80,S247,E
17308,A80,S248,E
17309,A80,S249,E
17310,A80,S250,E
17311,A80,S251,E
17312,A80,S252,E
17313,A80,S253,E
17314,A80,S254,E
17315,A80,S255,E
17316,A80,S256,E
17317,A80,S257,E
17318,A80,S258,E
17319,A80,S259,E
17320,A80,S260,E
17321,A80,S261,E
17322,A80,S262,E
17323,A80,S263,E
17324,A80,S264,E
17325,A80,S265,E
17326,A80,S266,E
17327,A80,S267,E
17328,A80,S268,E
17329,A80,S269,E
17330,A80,S270,E
17331,A80,S271,E
17332,A80,S272,E
17333,A80,S273,E
17334,A80,S274,E
17335,A80,S275,E
17336,A80,S276,E
17337,A80,S277,E
17338,A80,S278,E
17339,A80,S279,E
17340,A80,S280,E
17341,A80,S281,E
17342,A80,S282,E
17343,A80,S283,E
17344,A80,S284,E
17345,A80,S285,E
17346,A80,S286,E
17347,A80,S287,E
17348,A80,S288,E
17349,A80,S289,E
17350,A80,S290,E
17351,A80,S291,E
17352,A80,S292,E
17353,A80,S293,E
17354,A80,S294,E
17355,A80,S295,E
17356,A80,S296,E
17357,A80,S297,E
17358,A80,S298,E
17359,A80,S299,E
17360,A80,S300,E
17361,A80,S301,E
17362,A80,S302,E
17363,A80,S303,E
17364,A80,S304,E
17365,A80,S305,E
17366,A80,S306,E
17367,A80,S307,E
17368,A80,S308,E
17369,A80,S309,E
17370,A80,S310,E
17371,A80,S311,E
17372,A80,S312,E
17373,A80,S313,E
17374,A80,S314,E
17375,A80,S315,E
17376,A80,S316,E
17377,A80,S317,E
17378,A80,S318,E
17379,A80,S319,E
17380,A80,S320,E
17381,A80,S321,E
17382,A80,S322,E
17383,A80,S323,E
17384,A80,S324,E
17385,A80,S325,E
17386,A80,S326,E
17387,A80,S327,E
17388,A80,S328,E
17389,A80,S329,E
17390,A80,S330,E
17391,A81,S1,B
17392,A81,S2,B
17393,A81,S3,B
17394,A81,S4,B
17395,A81,S5,B
17396,A81,S6,B
17397,A81,S7,B
17398,A81,S8,B
17399,A81,S9,B
17400,A81,S10,B
17401,A81,S11,B
17402,A81,S12,B
17403,A81,S13,B
17404,A81,S14,B
17405,A81,S15,B
17406,A81,S16,B
17407,A81,S17,B
17408,A81,S18,B
17409,A81,S19,B
17410,A81,S20,B
17411,A81,S21,B
17412,A81,S22,B
17413,A81,S23,B
17414,A81,S24,B
17415,A81,S25,B
17416,A81,S26,B
17417,A81,S27,B
17418,A81,S28,B
17419,A81,S29,B
17420,A81,S30,B
17421,A81,S31,B
17422,A81,S32,B
17423,A81,S33,B
17424,A81,S34,B
17425,A81,S35,E
17426,A81,S36,E
17427,A81,S37,E
17428,A81,S38,E
17429,A81,S39,E
17430,A81,S40,E
17431,A81,S41,E
17432,A81,S42,E
17433,A81,S43,E
17434,A81,S44,E
17435,A81,S45,E
17436,A81,S46,E
17437,A81,S47,E
17438,A81,S48,E
17439,A81,S49,E
17440,A81,S50,E
17441,A81,S51,E
17442,A81,S52,E
17443,A81,S53,E
17444,A81,S54,E
17445,A81,S55,E
17446,A81,S56,E
17447,A81,S57,E
17448,A81,S58,E
17449,A81,S59,E
17450,A81,S60,E
17451,A81,S61,E
17452,A81,S62,E
17453,A81,S63,E
17454,A81,S64,E
17455,A81,S65,E
17456,A81,S66,E
17457,A81,S67,E
17458,A81,S68,E
17459,A81,S69,E
17460,A81,S70,E
17461,A81,S71,E
17462,A81,S72,E
17463,A81,S73,E
17464,A81,S74,E
17465,A81,S75,E
17466,A81,S76,E
17467,A81,S77,E
17468,A81,S78,E
17469,A81,S79,E
17470,A81,S80,E
17471,A81,S81,E
17472,A81,S82,E
17473,A81,S83,E
17474,A81,S84,E
17475,A81,S85,E
17476,A81,S86,E
17477,A81,S87,E
17478,A81,S88,E
17479,A81,S89,E
17480,A81,S90,E
17481,A81,S91,E
17482,A81,S92,E
17483,A81,S93,E
17484,A81,S94,E
17485,A81,S95,E
17486,A81,S96,E
17487,A81,S97,E
17488,A81,S98,E
17489,A81,S99,E
17490,A81,S100,E
17491,A81,S101,E
17492,A81,S102,E
17493,A81,S103,E
17494,A81,S104,E
17495,A81,S105,E
17496,A81,S106,E
17497,A81,S107,E
17498,A81,S108,E
17499,A81,S109,E
17500,A81,S110,E
17501,A81,S111,E
17502,A81,S112,E
17503,A81,S113,E
17504,A81,S114,E
17505,A81,S115,E
17506,A81,S116,E
17507,A81,S117,E
17508,A81,S118,E
17509,A81,S119,E
17510,A81,S120,E
17511,A81,S121,E
17512,A81,S122,E
17513,A81,S123,E
17514,A81,S124,E
17515,A81,S125,E
17516,A81,S126,E
17517,A81,S127,E
17518,A81,S128,E
17519,A81,S129,E
17520,A81,S130,E
17521,A81,S131,E
17522,A81,S132,E
17523,A81,S133,E
17524,A81,S134,E
17525,A81,S135,E
17526,A81,S136,E
17527,A81,S137,E
17528,A81,S138,E
17529,A81,S139,E
17530,A81,S140,E
17531,A81,S141,E
17532,A81,S142,E
17533,A81,S143,E
17534,A81,S144,E
17535,A81,S145,E
17536,A81,S146,E
17537,A81,S147,E
17538,A81,S148,E
17539,A81,S149,E
17540,A81,S150,E
17541,A81,S151,E
17542,A81,S152,E
17543,A81,S153,E
17544,A81,S154,E
17545,A81,S155,E
17546,A81,S156,E
17547,A81,S157,E
17548,A81,S158,E
17549,A81,S159,E
17550,A81,S160,E
17551,A81,S161,E
17552,A81,S162,E
17553,A81,S163,E
17554,A81,S164,E
17555,A81,S165,E
17556,A81,S166,E
17557,A81,S167,E
17558,A81,S168,E
17559,A81,S169,E
17560,A81,S170,E
17561,A81,S171,E
17562,A81,S172,E
17563,A81,S173,E
17564,A81,S174,E
17565,A81,S175,E
17566,A81,S176,E
17567,A81,S177,E
17568,A81,S178,E
17569,A82,S1,B
17570,A82,S2,B
17571,A82,S3,B
17572,A82,S4,B
17573,A82,S5,B
17574,A82,S6,B
17575,A82,S7,B
17576,A82,S8,B
17577,A82,S9,B
17578,A82,S10,B
17579,A82,S11,B
17580,A82,S12,B
17581,A82,S13,B
17582,A82,S14,B
