,aircraft_id,seat_id,travelclass_id
19320,N748EV,S36,E
19321,N748EV,S37,E
19322,N748EV,S38,E
19323,N748EV,S39,E
19324,N748EV,S40,E
19325,N748EV,S41,E
19326,N748EV,S42,E
19327,N748EV,S43,E
19328,N748EV,S44,E
19329,N748EV,S45,E
19330,N748EV,S46,E
19331,N748EV,S47,E
19332,N748EV,S48,E
19333,N748EV,S49,E
19334,N748EV,S50,E
19335,N748EV,S51,E
19336,N748EV,S52,E
19337,N748EV,S53,E
19338,N748EV,S54,E
19339,N748EV,S55,E
19340,N748EV,S56,E
19341,N748EV,S57,E
19342,N748EV,S58,E
19343,N748EV,S59,E
19344,N748EV,S60,E
19345,N748EV,S61,E
19346,N748EV,S62,E
19347,N748EV,S63,E
19348,N748EV,S64,E
19349,N748EV,S65,E
19350,N748EV,S66,E
19351,N748EV,S67,E
19352,N748EV,S68,E
19353,N748EV,S69,E
19354,N748EV,S70,E
19355,N748EV,S71,E
19356,N748EV,S72,E
19357,N748EV,S73,E
19358,N748EV,S74,E
19359,N748EV,S75,E
19360,N748EV,S76,E
19361,N748EV,S77,E
19362,N748EV,S78,E
19363,N748EV,S79,E
19364,N748EV,S80,E
19365,N748EV,S81,E
19366,N748EV,S82,E
19367,N748EV,S83,E
19368,N748EV,S84,E
19369,N748EV,S85,E
19370,N748EV,S86,E
19371,N748EV,S87,E
19372,N748EV,S88,E
19373,N748EV,S89,E
19374,N748EV,S90,E
19375,N748EV,S91,E
19376,N748EV,S92,E
19377,N748EV,S93,E
19378,N748EV,S94,E
19379,N748EV,S95,E
19380,N748EV,S96,E
19381,N748EV,S97,E
19382,N748EV,S98,E
19383,N748EV,S99,E
19384,N748EV,S100,E
19385,N748EV,S101,E
19386,N748EV,S102,E
19387,N748EV,S103,E
19388,N748EV,S104,E
19389,N748EV,S105,E
19390,N748EV,S106,E
19391,N748EV,S107,E
19392,N748EV,S108,E
19393,N748EV,S109,E
19394,N748EV,S110,E
19395,N748EV,S111,E
19396,N748EV,S112,E
19397,N748EV,S113,E
19398,N748EV,S114,E
19399,N748EV,S115,E
19400,N748EV,S116,E
19401,N748EV,S117,E
19402,N748EV,S118,E
19403,N748EV,S119,E
19404,N748EV,S120,E
19405,N748EV,S121,E
19406,N748EV,S122,E
19407,N748EV,S123,E
19408,N748EV,S124,E
19409,N748EV,S125,E
19410,N748EV,S126,E
19411,N748EV,S127,E
19412,N748EV,S128,E
19413,N748EV,S129,E
19414,N748EV,S130,E
19415,N748EV,S131,E
19416,N748EV,S132,E
19417,N748EV,S133,E
19418,N748EV,S134,E
19419,N748EV,S135,E
19420,N748EV,S136,E
19421,N748EV,S137,E
19422,N748EV,S138,E
19423,N748EV,S139,E
19424,N748EV,S140,E
19425,N748EV,S141,E
19426,N748EV,S142,E
19427,N748EV,S143,E
19428,N748EV,S144,E
19429,N748EV,S145,E
19430,N748EV,S146,E
19431,N748EV,S147,E
19432,N748EV,S148,E
19433,N748EV,S149,E
19434,N748EV,S150,E
19435,N748EV,S151,E
19436,N748EV,S152,E
19437,N748EV,S153,E
19438,N748EV,S154,E
19439,N748EV,S155,E
19440,N748EV,S156,E
19441,N748EV,S157,E
19442,N748EV,S158,E
19443,N748EV,S159,E
19444,N748EV,S160,E
19445,N748EV,S161,E
19446,N748EV,S162,E
19447,N748EV,S163,E
19448,N748EV,S164,E
19449,N748EV,S165,E
19450,N748EV,S166,E
19451,N748EV,S167,E
19452,N748EV,S168,E
19453,N748EV,S169,E
19454,N748EV,S170,E
19455,N748EV,S171,E
19456,N748EV,S172,E
19457,N748EV,S173,E
19458,N748EV,S174,E
19459,N748EV,S175,E
19460,N748EV,S176,E
19461,N748EV,S177,E
19462,N748EV,S178,E
19463,N15983,S1,B
19464,N15983,S2,B
19465,N15983,S3,B
19466,N15983,S4,B
19467,N15983,S5,B
19468,N15983,S6,B
19469,N15983,S7,B
19470,N15983,S8,B
19471,N15983,S9,B
19472,N15983,S10,B
19473,N15983,S11,B
19474,N15983,S12,B
19475,N15983,S13,B
19476,N15983,S14,B
19477,N15983,S15,B
19478,N15983,S16,B
19479,N15983,S17,B
19480,N15983,S18,B
19481,N15983,S19,B
19482,N15983,S20,B
19483,N15983,S21,B
19484,N15983,S22,B
19485,N15983,S23,B
19486,N15983,S24,B
19487,N15983,S25,B
19488,N15983,S26,B
19489,N15983,S27,B
19490,N15983,S28,B
19491,N15983,S29,B
19492,N15983,S30,B
19493,N15983,S31,B
19494,N15983,S32,B
19495,N15983,S33,B
19496,N15983,S34,B
19497,N15983,S35,B
19498,N15983,S36,B
19499,N15983,S37,B
19500,N15983,S38,B
19501,N15983,S39,E
19502,N15983,S40,E
19503,N15983,S41,E
19504,N15983,S42,E
19505,N15983,S43,E
19506,N15983,S44,E
19507,N15983,S45,E
19508,N15983,S46,E
19509,N15983,S47,E
19510,N15983,S48,E
19511,N15983,S49,E
19512,N15983,S50,E
19513,N15983,S51,E
19514,N15983,S52,E
19515,N15983,S53,E
19516,N15983,S54,E
19517,N15983,S55,E
19518,N15983,S56,E
19519,N15983,S57,E
19520,N15983,S58,E
19521,N15983,S59,E
19522,N15983,S60,E
19523,N15983,S61,E
19524,N15983,S62,E
19525,N15983,S63,E
19526,N15983,S64,E
19527,N15983,S65,E
19528,N15983,S66,E
19529,N15983,S67,E
19530,N15983,S68,E
19531,N15983,S69,E
19532,N15983,S70,E
19533,N15983,S71,E
19534,N15983,S72,E
19535,N15983,S73,E
19536,N15983,S74,E
19537,N15983,S75,E
19538,N15983,S76,E
19539,N15983,S77,E
19540,N15983,S78,E
19541,N15983,S79,E
19542,N15983,S80,E
19543,N15983,S81,E
19544,N15983,S82,E
19545,N15983,S83,E
19546,N15983,S84,E
19547,N15983,S85,E
19548,N15983,S86,E
19549,N15983,S87,E
19550,N15983,S88,E
19551,N15983,S89,E
19552,N15983,S90,E
19553,N15983,S91,E
19554,N15983,S92,E
19555,N15983,S93,E
19556,N15983,S94,E
19557,N15983,S95,E
19558,N15983,S96,E
19559,N15983,S97,E
19560,N15983,S98,E
19561,N15983,S99,E
19562,N15983,S100,E
19563,N15983,S101,E
19564,N15983,S102,E
19565,N15983,S103,E
19566,N15983,S104,E
19567,N15983,S105,E
19568,N15983,S106,E
19569,N15983,S107,E
19570,N15983,S108,E
19571,N15983,S109,E
19572,N15983,S110,E
19573,N15983,S111,E
19574,N15983,S112,E
19575,N15983,S113,E
19576,N15983,S114,E
19577,N15983,S115,E
19578,N15983,S116,E
19579,N15983,S117,E
19580,N15983,S118,E
19581,N15983,S119,E
19582,N15983,S120,E
19583,N15983,S121,E
19584,N15983,S122,E
19585,N15983,S123,E
19586,N15983,S124,E
19587,N15983,S125,E
19588,N15983,S126,E
19589,N15983,S127,E
19590,N15983,S128,E
19591,N15983,S129,E
19592,N15983,S130,E
19593,N15983,S131,E
19594,N15983,S132,E
19595,N15983,S133,E
19596,N15983,S134,E
19597,N15983,S135,E
19598,N15983,S136,E
19599,N15983,S137,E
19600,N15983,S138,E
19601,N15983,S139,E
19602,N15983,S140,E
19603,N15983,S141,E
19604,N15983,S142,E
19605,N15983,S143,E
19606,N15983,S144,E
19607,N15983,S145,E
19608,N15983,S146,E
19609,N15983,S147,E
19610,N15983,S148,E
19611,N15983,S149,E
19612,N15983,S150,E
19613,N15983,S151,E
19614,N15983,S152,E
19615,N15983,S153,E
19616,N15983,S154,E
19617,N15983,S155,E
19618,N15983,S156,E
19619,N15983,S157,E
19620,N15983,S158,E
19621,N15983,S159,E
19622,N15983,S160,E
19623,N15983,S161,E
19624,N15983,S162,E
19625,N15983,S163,E
19626,N15983,S164,E
19627,N15983,S165,E
19628,N15983,S166,E
19629,N15983,S167,E
19630,N15983,S168,E
19631,N15983,S169,E
19632,N15983,S170,E
19633,N15983,S171,E
19634,N15983,S172,E
19635,N15983,S173,E
19636,N15983,S174,E
19637,N15983,S175,E
19638,N15983,S176,E
19639,N15983,S177,E
19640,N15983,S178,E
19641,N15983,S179,E
19642,N15983,S180,E
19643,N15983,S181,E
19644,N15983,S182,E
19645,N15983,S183,E
19646,N15983,S184,E
19647,N15983,S185,E
19648,N15983,S186,E
19649,N15983,S187,E
19650,N15983,S188,E
19651,N15983,S189,E
19652,N15983,S190,E
19653,N15983,S191,E
19654,N15983,S192,E
19655,N15983,S193,E
19656,N15983,S194,E
19657,N15983,S195,E
19658,N15983,S196,E
19659,N15983,S197,E
19660,N15983,S198,E
19661,N15983,S199,E
19662,N15574,S1,B
19663,N15574,S2,B
19664,N15574,S3,B
19665,N15574,S4,B
19666,N15574,S5,B
19667,N15574,S6,B
19668,N15574,S7,B
19669,N15574,S8,B
19670,N15574,S9,B
19671,N15574,S10,B
19672,N15574,S11,B
19673,N15574,S12,B
19674,N15574,S13,B
19675,N15574,S14,B
19676,N15574,S15,B
19677,N15574,S16,B
19678,N15574,S17,B
19679,N15574,S18,B
19680,N15574,S19,B
19681,N15574,S20,B
19682,N15574,S21,B
19683,N15574,S22,B
19684,N15574,S23,B
19685,N15574,S24,B
19686,N15574,S25,B
19687,N15574,S26,B
19688,N15574,S27,B
19689,N15574,S28,B
19690,N15574,S29,B
19691,N15574,S30,B
19692,N15574,S31,B
19693,N15574,S32,B
19694,N15574,S33,B
19695,N15574,S34,B
19696,N15574,S35,B
19697,N15574,S36,E
19698,N15574,S37,E
19699,N15574,S38,E
19700,N15574,S39,E
19701,N15574,S40,E
19702,N15574,S41,E
19703,N15574,S42,E
19704,N15574,S43,E
19705,N15574,S44,E
19706,N15574,S45,E
19707,N15574,S46,E
19708,N15574,S47,E
19709,N15574,S48,E
19710,N15574,S49,E
19711,N15574,S50,E
19712,N15574,S51,E
19713,N15574,S52,E
19714,N15574,S53,E
19715,N15574,S54,E
19716,N15574,S55,E
19717,N15574,S56,E
19718,N15574,S57,E
19719,N15574,S58,E
19720,N15574,S59,E
19721,N15574,S60,E
19722,N15574,S61,E
19723,N15574,S62,E
19724,N15574,S63,E
19725,N15574,S64,E
19726,N15574,S65,E
19727,N15574,S66,E
19728,N15574,S67,E
19729,N15574,S68,E
19730,N15574,S69,E
19731,N15574,S70,E
19732,N15574,S71,E
19733,N15574,S72,E
19734,N15574,S73,E
19735,N15574,S74,E
19736,N15574,S75,E
19737,N15574,S76,E
19738,N15574,S77,E
19739,N15574,S78,E
19740,N15574,S79,E
19741,N15574,S80,E
19742,N15574,S81,E
19743,N15574,S82,E
19744,N15574,S83,E
19745,N15574,S84,E
19746,N15574,S85,E
19747,N15574,S86,E
19748,N15574,S87,E
19749,N15574,S88,E
19750,N15574,S89,E
19751,N15574,S90,E
19752,N15574,S91,E
19753,N15574,S92,E
19754,N15574,S93,E
19755,N15574,S94,E
19756,N15574,S95,E
19757,N15574,S96,E
19758,N15574,S97,E
19759,N15574,S98,E
19760,N15574,S99,E
19761,N15574,S100,E
19762,N15574,S101,E
19763,N15574,S102,E
19764,N15574,S103,E
19765,N15574,S104,E
19766,N15574,S105,E
19767,N15574,S106,E
19768,N15574,S107,E
19769,N15574,S108,E
19770,N15574,S109,E
19771,N15574,S110,E
19772,N15574,S111,E
19773,N15574,S112,E
19774,N15574,S113,E
19775,N15574,S114,E
19776,N15574,S115,E
19777,N15574,S116,E
19778,N15574,S117,E
19779,N15574,S118,E
19780,N15574,S119,E
19781,N15574,S120,E
19782,N15574,S121,E
19783,N15574,S122,E
19784,N15574,S123,E
19785,N15574,S124,E
19786,N15574,S125,E
19787,N15574,S126,E
19788,N15574,S127,E
19789,N15574,S128,E
19790,N15574,S129,E
19791,N15574,S130,E
19792,N15574,S131,E
19793,N15574,S132,E
19794,N15574,S133,E
19795,N15574,S134,E
19796,N15574,S135,E
19797,N15574,S136,E
19798,N15574,S137,E
19799,N15574,S138,E
19800,N15574,S139,E
19801,N15574,S140,E
19802,N15574,S141,E
19803,N15574,S142,E
19804,N15574,S143,E
19805,N15574,S144,E
19806,N15574,S145,E
19807,N15574,S146,E
19808,N15574,S147,E
19809,N15574,S148,E
19810,N15574,S149,E
19811,N15574,S150,E
19812,N15574,S151,E
19813,N15574,S152,E
19814,N15574,S153,E
19815,N15574,S154,E
19816,N15574,S155,E
19817,N15574,S156,E
19818,N15574,S157,E
19819,N15574,S158,E
19820,N15574,S159,E
19821,N15574,S160,E
19822,N15574,S161,E
19823,N15574,S162,E
19824,N15574,S163,E
19825,N15574,S164,E
19826,N15574,S165,E
19827,N15574,S166,E
19828,N15574,S167,E
19829,N15574,S168,E
19830,N15574,S169,E
19831,N15574,S170,E
19832,N15574,S171,E
19833,N15574,S172,E
19834,N15574,S173,E
19835,N15574,S174,E
19836,N15574,S175,E
19837,N15574,S176,E
19838,N15574,S177,E
19839,N15574,S178,E
19840,N15574,S179,E
19841,N15574,S180,E
19842,N15574,S181,E
19843,N15574,S182,E
19844,N13969,S1,B
19845,N13969,S2,B
19846,N13969,S3,B
19847,N13969,S4,B
19848,N13969,S5,B
19849,N13969,S6,B
19850,N13969,S7,B
19851,N13969,S8,B
19852,N13969,S9,B
19853,N13969,S10,B
19854,N13969,S11,B
19855,N13969,S12,B
19856,N13969,S13,B
19857,N13969,S14,B
19858,N13969,S15,B
19859,N13969,S16,B
19860,N13969,S17,B
19861,N13969,S18,B
19862,N13969,S19,B
19863,N13969,S20,B
19864,N13969,S21,B
19865,N13969,S22,B
19866,N13969,S23,B
19867,N13969,S24,B
19868,N13969,S25,B
19869,N13969,S26,B
19870,N13969,S27,B
19871,N13969,S28,B
19872,N13969,S29,B
19873,N13969,S30,B
19874,N13969,S31,B
19875,N13969,S32,B
19876,N13969,S33,B
19877,N13969,S34,B
19878,N13969,S35,E
19879,N13969,S36,E
19880,N13969,S37,E
19881,N13969,S38,E
19882,N13969,S39,E
19883,N13969,S40,E
19884,N13969,S41,E
19885,N13969,S42,E
19886,N13969,S43,E
19887,N13969,S44,E
19888,N13969,S45,E
19889,N13969,S46,E
19890,N13969,S47,E
19891,N13969,S48,E
19892,N13969,S49,E
19893,N13969,S50,E
19894,N13969,S51,E
19895,N13969,S52,E
19896,N13969,S53,E
19897,N13969,S54,E
19898,N13969,S55,E
19899,N13969,S56,E
19900,N13969,S57,E
19901,N13969,S58,E
19902,N13969,S59,E
19903,N13969,S60,E
19904,N13969,S61,E
19905,N13969,S62,E
19906,N13969,S63,E
19907,N13969,S64,E
19908,N13969,S65,E
19909,N13969,S66,E
19910,N13969,S67,E
19911,N13969,S68,E
19912,N13969,S69,E
19913,N13969,S70,E
19914,N13969,S71,E
19915,N13969,S72,E
19916,N13969,S73,E
19917,N13969,S74,E
19918,N13969,S75,E
19919,N13969,S76,E
19920,N13969,S77,E
19921,N13969,S78,E
19922,N13969,S79,E
19923,N13969,S80,E
19924,N13969,S81,E
19925,N13969,S82,E
19926,N13969,S83,E
19927,N13969,S84,E
19928,N13969,S85,E
19929,N13969,S86,E
19930,N13969,S87,E
19931,N13969,S88,E
19932,N13969,S89,E
19933,N13969,S90,E
19934,N13969,S91,E
19935,N13969,S92,E
19936,N13969,S93,E
19937,N13969,S94,E
19938,N13969,S95,E
19939,N13969,S96,E
19940,N13969,S97,E
19941,N13969,S98,E
19942,N13969,S99,E
19943,N13969,S100,E
19944,N13969,S101,E
19945,N13969,S102,E
19946,N13969,S103,E
19947,N13969,S104,E
19948,N13969,S105,E
19949,N13969,S106,E
19950,N13969,S107,E
19951,N13969,S108,E
19952,N13969,S109,E
19953,N13969,S110,E
19954,N13969,S111,E
19955,N13969,S112,E
19956,N13969,S113,E
19957,N13969,S114,E
19958,N13969,S115,E
19959,N13969,S116,E
19960,N13969,S117,E
19961,N13969,S118,E
19962,N13969,S119,E
19963,N13969,S120,E
19964,N13969,S121,E
19965,N13969,S122,E
19966,N13969,S123,E
19967,N13969,S124,E
19968,N13969,S125,E
19969,N13969,S126,E
19970,N13969,S127,E
19971,N13969,S128,E
19972,N13969,S129,E
19973,N13969,S130,E
19974,N13969,S131,E
19975,N13969,S132,E
19976,N13969,S133,E
19977,N13969,S134,E
19978,N13969,S135,E
19979,N13969,S136,E
19980,N13969,S137,E
19981,N13969,S138,E
19982,N13969,S139,E
19983,N13969,S140,E
19984,N13969,S141,E
19985,N13969,S142,E
19986,N13969,S143,E
19987,N13969,S144,E
19988,N13969,S145,E
19989,N13969,S146,E
19990,N13969,S147,E
19991,N13969,S148,E
19992,N13969,S149,E
19993,N13969,S150,E
19994,N13969,S151,E
19995,N13969,S152,E
19996,N13969,S153,E
19997,N13969,S154,E
19998,N13969,S155,E
19999,N13969,S156,E
20000,N13969,S157,E
20001,N13969,S158,E
20002,N13969,S159,E
20003,N13969,S160,E
20004,N13969,S161,E
20005,N13969,S162,E
20006,N13969,S163,E
20007,N13969,S164,E
20008,N13969,S165,E
20009,N13969,S166,E
20010,N13969,S167,E
20011,N13969,S168,E
20012,N13969,S169,E
20013,N13969,S170,E
20014,N13969,S171,E
20015,N13969,S172,E
20016,N13969,S173,E
20017,N13969,S174,E
20018,N13969,S175,E
20019,N13969,S176,E
20020,N13969,S177,E
20021,N13969,S178,E
20022,N13969,S179,E
20023,N16571,S1,B
20024,N16571,S2,B
20025,N16571,S3,B
20026,N16571,S4,B
20027,N16571,S5,B
20028,N16571,S6,B
20029,N16571,S7,B
20030,N16571,S8,B
20031,N16571,S9,B
20032,N16571,S10,B
20033,N16571,S11,B
20034,N16571,S12,B
20035,N16571,S13,B
20036,N16571,S14,B
20037,N16571,S15,B
20038,N16571,S16,B
20039,N16571,S17,B
20040,N16571,S18,B
20041,N16571,S19,B
20042,N16571,S20,B
20043,N16571,S21,B
20044,N16571,S22,B
20045,N16571,S23,B
20046,N16571,S24,B
20047,N16571,S25,B
20048,N16571,S26,B
20049,N16571,S27,B
20050,N16571,S28,B
20051,N16571,S29,B
20052,N16571,S30,B
20053,N16571,S31,B
20054,N16571,S32,B
20055,N16571,S33,B
20056,N16571,S34,B
20057,N16571,S35,B
20058,N16571,S36,B
20059,N16571,S37,B
20060,N16571,S38,B
20061,N16571,S39,B
20062,N16571,S40,B
20063,N16571,S41,B
20064,N16571,S42,B
20065,N16571,S43,B
20066,N16571,S44,E
20067,N16571,S45,E
20068,N16571,S46,E
20069,N16571,S47,E
20070,N16571,S48,E
20071,N16571,S49,E
20072,N16571,S50,E
20073,N16571,S51,E
20074,N16571,S52,E
20075,N16571,S53,E
20076,N16571,S54,E
20077,N16571,S55,E
20078,N16571,S56,E
20079,N16571,S57,E
20080,N16571,S58,E
20081,N16571,S59,E
20082,N16571,S60,E
20083,N16571,S61,E
20084,N16571,S62,E
20085,N16571,S63,E
20086,N16571,S64,E
20087,N16571,S65,E
20088,N16571,S66,E
20089,N16571,S67,E
20090,N16571,S68,E
20091,N16571,S69,E
20092,N16571,S70,E
20093,N16571,S71,E
20094,N16571,S72,E
20095,N16571,S73,E
20096,N16571,S74,E
20097,N16571,S75,E
20098,N16571,S76,E
20099,N16571,S77,E
20100,N16571,S78,E
20101,N16571,S79,E
20102,N16571,S80,E
20103,N16571,S81,E
20104,N16571,S82,E
20105,N16571,S83,E
20106,N16571,S84,E
20107,N16571,S85,E
20108,N16571,S86,E
20109,N16571,S87,E
20110,N16571,S88,E
20111,N16571,S89,E
20112,N16571,S90,E
20113,N16571,S91,E
20114,N16571,S92,E
20115,N16571,S93,E
20116,N16571,S94,E
20117,N16571,S95,E
20118,N16571,S96,E
20119,N16571,S97,E
20120,N16571,S98,E
20121,N16571,S99,E
20122,N16571,S100,E
20123,N16571,S101,E
20124,N16571,S102,E
20125,N16571,S103,E
20126,N16571,S104,E
20127,N16571,S105,E
20128,N16571,S106,E
20129,N16571,S107,E
20130,N16571,S108,E
20131,N16571,S109,E
20132,N16571,S110,E
20133,N16571,S111,E
20134,N16571,S112,E
20135,N16571,S113,E
20136,N16571,S114,E
20137,N16571,S115,E
20138,N16571,S116,E
20139,N16571,S117,E
20140,N16571,S118,E
20141,N16571,S119,E
20142,N16571,S120,E
20143,N16571,S121,E
20144,N16571,S122,E
20145,N16571,S123,E
20146,N16571,S124,E
20147,N16571,S125,E
20148,N16571,S126,E
20149,N16571,S127,E
20150,N16571,S128,E
20151,N16571,S129,E
20152,N16571,S130,E
20153,N16571,S131,E
20154,N16571,S132,E
20155,N16571,S133,E
20156,N16571,S134,E
20157,N16571,S135,E
20158,N16571,S136,E
20159,N16571,S137,E
20160,N16571,S138,E
20161,N16571,S139,E
20162,N16571,S140,E
20163,N16571,S141,E
20164,N16571,S142,E
20165,N16571,S143,E
20166,N16571,S144,E
20167,N16571,S145,E
20168,N16571,S146,E
20169,N16571,S147,E
20170,N16571,S148,E
20171,N16571,S149,E
20172,N16571,S150,E
20173,N16571,S151,E
20174,N16571,S152,E
20175,N16571,S153,E
20176,N16571,S154,E
20177,N16571,S155,E
20178,N16571,S156,E
20179,N16571,S157,E
20180,N16571,S158,E
20181,N16571,S159,E
20182,N16571,S160,E
20183,N16571,S161,E
20184,N16571,S162,E
20185,N16571,S163,E
20186,N16571,S164,E
20187,N16571,S165,E
20188,N16571,S166,E
20189,N16571,S167,E
20190,N16571,S168,E
20191,N16571,S169,E
20192,N16571,S170,E
20193,N16571,S171,E
20194,N16571,S172,E
20195,N16571,S173,E
20196,N16571,S174,E
20197,N16571,S175,E
20198,N16571,S176,E
20199,N16571,S177,E
20200,N16571,S178,E
20201,N16571,S179,E
20202,N16571,S180,E
20203,N16571,S181,E
20204,N16571,S182,E
20205,N16571,S183,E
20206,N16571,S184,E
20207,N16571,S185,E
20208,N16571,S186,E
20209,N16571,S187,E
20210,N16571,S188,E
20211,N16571,S189,E
20212,N16571,S190,E
20213,N16571,S191,E
20214,N16571,S192,E
20215,N16571,S193,E
20216,N16571,S194,E
20217,N16571,S195,E
20218,N16571,S196,E
20219,N16571,S197,E
20220,N16571,S198,E
20221,N16571,S199,E
20222,N16571,S200,E
20223,N16571,S201,E
20224,N16571,S202,E
20225,N16571,S203,E
20226,N16571,S204,E
20227,N16571,S205,E
20228,N16571,S206,E
20229,N16571,S207,E
20230,N16571,S208,E
20231,N16571,S209,E
20232,N16571,S210,E
20233,N16571,S211,E
20234,N16571,S212,E
20235,N16571,S213,E
20236,N16571,S214,E
20237,N16571,S215,E
20238,N16571,S216,E
20239,N16571,S217,E
20240,N16571,S218,E
20241,N16571,S219,E
20242,N16571,S220,E
20243,N16571,S221,E
20244,N16571,S222,E
20245,N16918,S1,B
20246,N16918,S2,B
20247,N16918,S3,B
20248,N16918,S4,B
20249,N16918,S5,B
20250,N16918,S6,B
20251,N16918,S7,B
20252,N16918,S8,B
20253,N16918,S9,B
20254,N16918,S10,B
20255,N16918,S11,B
20256,N16918,S12,B
20257,N16918,S13,B
20258,N16918,S14,B
20259,N16918,S15,B
20260,N16918,S16,B
20261,N16918,S17,B
20262,N16918,S18,B
20263,N16918,S19,B
20264,N16918,S20,B
20265,N16918,S21,B
20266,N16918,S22,B
20267,N16918,S23,B
20268,N16918,S24,B
20269,N16918,S25,B
20270,N16918,S26,B
20271,N16918,S27,B
20272,N16918,S28,B
20273,N16918,S29,B
20274,N16918,S30,B
20275,N16918,S31,B
20276,N16918,S32,B
20277,N16918,S33,B
20278,N16918,S34,B
20279,N16918,S35,E
20280,N16918,S36,E
20281,N16918,S37,E
20282,N16918,S38,E
20283,N16918,S39,E
20284,N16918,S40,E
20285,N16918,S41,E
20286,N16918,S42,E
20287,N16918,S43,E
20288,N16918,S44,E
20289,N16918,S45,E
20290,N16918,S46,E
20291,N16918,S47,E
20292,N16918,S48,E
20293,N16918,S49,E
20294,N16918,S50,E
20295,N16918,S51,E
20296,N16918,S52,E
20297,N16918,S53,E
20298,N16918,S54,E
20299,N16918,S55,E
20300,N16918,S56,E
20301,N16918,S57,E
20302,N16918,S58,E
20303,N16918,S59,E
20304,N16918,S60,E
20305,N16918,S61,E
20306,N16918,S62,E
20307,N16918,S63,E
20308,N16918,S64,E
20309,N16918,S65,E
20310,N16918,S66,E
20311,N16918,S67,E
20312,N16918,S68,E
20313,N16918,S69,E
20314,N16918,S70,E
20315,N16918,S71,E
20316,N16918,S72,E
20317,N16918,S73,E
20318,N16918,S74,E
20319,N16918,S75,E
20320,N16918,S76,E
20321,N16918,S77,E
20322,N16918,S78,E
20323,N16918,S79,E
20324,N16918,S80,E
20325,N16918,S81,E
20326,N16918,S82,E
20327,N16918,S83,E
20328,N16918,S84,E
20329,N16918,S85,E
20330,N16918,S86,E
20331,N16918,S87,E
20332,N16918,S88,E
20333,N16918,S89,E
20334,N16918,S90,E
20335,N16918,S91,E
20336,N16918,S92,E
20337,N16918,S93,E
20338,N16918,S94,E
20339,N16918,S95,E
20340,N16918,S96,E
20341,N16918,S97,E
20342,N16918,S98,E
20343,N16918,S99,E
20344,N16918,S100,E
20345,N16918,S101,E
20346,N16918,S102,E
20347,N16918,S103,E
20348,N16918,S104,E
20349,N16918,S105,E
20350,N16918,S106,E
20351,N16918,S107,E
20352,N16918,S108,E
20353,N16918,S109,E
20354,N16918,S110,E
20355,N16918,S111,E
20356,N16918,S112,E
20357,N16918,S113,E
20358,N16918,S114,E
20359,N16918,S115,E
20360,N16918,S116,E
20361,N16918,S117,E
20362,N16918,S118,E
20363,N16918,S119,E
20364,N16918,S120,E
20365,N16918,S121,E
20366,N16918,S122,E
20367,N16918,S123,E
20368,N16918,S124,E
20369,N16918,S125,E
20370,N16918,S126,E
20371,N16918,S127,E
20372,N16918,S128,E
20373,N16918,S129,E
20374,N16918,S130,E
20375,N16918,S131,E
20376,N16918,S132,E
20377,N16918,S133,E
20378,N16918,S134,E
20379,N16918,S135,E
20380,N16918,S136,E
20381,N16918,S137,E
20382,N16918,S138,E
20383,N16918,S139,E
20384,N16918,S140,E
20385,N16918,S141,E
20386,N16918,S142,E
20387,N16918,S143,E
20388,N16918,S144,E
20389,N16918,S145,E
20390,N16918,S146,E
20391,N16918,S147,E
20392,N16918,S148,E
20393,N16918,S149,E
20394,N16918,S150,E
20395,N16918,S151,E
20396,N16918,S152,E
20397,N16918,S153,E
20398,N16918,S154,E
20399,N16918,S155,E
20400,N16918,S156,E
20401,N16918,S157,E
20402,N16918,S158,E
20403,N16918,S159,E
20404,N16918,S160,E
20405,N16918,S161,E
20406,N16918,S162,E
20407,N16918,S163,E
20408,N16918,S164,E
20409,N16918,S165,E
20410,N16918,S166,E
20411,N16918,S167,E
20412,N16918,S168,E
20413,N16918,S169,E
20414,N16918,S170,E
20415,N16918,S171,E
20416,N16918,S172,E
20417,N16918,S173,E
20418,N16918,S174,E
20419,N16918,S175,E
20420,N16918,S176,E
20421,N16918,S177,E
20422,N16918,S178,E
20423,N16918,S179,E
20424,N13161,S1,B
20425,N13161,S2,B
20426,N13161,S3,B
20427,N13161,S4,B
20428,N13161,S5,B
20429,N13161,S6,B
20430,N13161,S7,B
20431,N13161,S8,B
20432,N13161,S9,B
20433,N13161,S10,B
20434,N13161,S11,B
20435,N13161,S12,B
20436,N13161,S13,B
20437,N13161,S14,B
20438,N13161,S15,B
20439,N13161,S16,B
20440,N13161,S17,B
20441,N13161,S18,B
20442,N13161,S19,B
20443,N13161,S20,B
20444,N13161,S21,B
20445,N13161,S22,B
20446,N13161,S23,B
20447,N13161,S24,B
20448,N13161,S25,B
20449,N13161,S26,B
20450,N13161,S27,B
20451,N13161,S28,E
20452,N13161,S29,E
20453,N13161,S30,E
20454,N13161,S31,E
20455,N13161,S32,E
20456,N13161,S33,E
20457,N13161,S34,E
20458,N13161,S35,E
20459,N13161,S36,E
20460,N13161,S37,E
20461,N13161,S38,E
20462,N13161,S39,E
20463,N13161,S40,E
20464,N13161,S41,E
20465,N13161,S42,E
20466,N13161,S43,E
20467,N13161,S44,E
20468,N13161,S45,E
20469,N13161,S46,E
20470,N13161,S47,E
20471,N13161,S48,E
20472,N13161,S49,E
