,ord_airport,dest_airport,depart_time,arr_time,day
1325,RIC,LGA,15:57,17:07,2023-02-17
1326,RIC,LGA,12:17,14:20,2023-02-17
1327,RIC,IAH,n:an,n:an,2023-02-17
1328,RIC,EWR,n:an,n:an,2023-02-17
1329,RIC,EWR,16:58,18:28,2023-02-17
1330,RIC,DTW,n:an,n:an,2023-02-17
1331,RIC,EWR,n:an,n:an,2023-02-17
1332,RIC,IAH,18:32,21:59,2023-02-17
1333,RIC,LGA,n:an,n:an,2023-02-17
1334,RIC,BOS,13:17,14:52,2023-02-17
1335,RIC,EWR,14:46,16:20,2023-02-18
1336,RIC,IAH,17:51,20:09,2023-02-18
1337,RIC,MSP,n:an,n:an,2023-02-18
1338,RIC,DTW,17:19,18:53,2023-02-18
1339,RIC,ORD,9:54,10:58,2023-02-18
1340,RIC,ORD,14:07,15:34,2023-02-18
1341,RIC,LGA,10:41,11:45,2023-02-18
1342,RIC,IAH,8:50,11:29,2023-02-18
1343,RIC,DTW,12:56,14:43,2023-02-18
1344,RIC,EWR,7:07,8:31,2023-02-18
1345,RIC,LGA,6:31,8:34,2023-02-18
1346,RIC,BOS,17:40,19:30,2023-02-18
1347,RIC,BOS,12:21,14:04,2023-02-18
1348,RIC,EWR,6:29,8:03,2023-02-18
1349,RIC,DTW,n:an,n:an,2023-02-18
1350,RIC,ORD,5:53,6:54,2023-02-19
1351,RIC,ORD,16:36,17:47,2023-02-19
1352,RIC,EWR,17:38,18:53,2023-02-19
1353,RIC,IAH,18:34,20:45,2023-02-19
1354,RIC,MSP,7:24,9:16,2023-02-19
1355,RIC,EWR,14:48,16:09,2023-02-19
1356,RIC,ORD,15:03,16:21,2023-02-19
1357,RIC,BOS,17:15,19:09,2023-02-19
1358,RIC,DTW,17:00,18:44,2023-02-19
1359,RIC,BOS,11:59,13:40,2023-02-19
1360,RIC,DTW,12:21,14:13,2023-02-19
1361,RIC,DTW,5:59,7:44,2023-02-19
1362,RIC,LGA,13:22,15:20,2023-02-19
1363,RIC,LGA,6:38,8:03,2023-02-19
1364,RIC,IAH,13:31,15:56,2023-02-19
1365,RIC,DTW,6:00,7:46,2023-02-20
1366,RIC,DTW,17:05,18:48,2023-02-20
1367,RIC,DTW,12:26,14:16,2023-02-20
1368,RIC,EWR,16:58,18:15,2023-02-20
1369,RIC,ORD,16:42,18:04,2023-02-20
1370,RIC,MSP,7:21,9:21,2023-02-20
1371,RIC,BOS,12:12,13:42,2023-02-20
1372,RIC,IAH,21:06,23:20,2023-02-20
1373,RIC,BOS,6:38,8:28,2023-02-20
1374,RIC,BOS,17:30,19:27,2023-02-20
1375,RIC,IAH,7:49,10:30,2023-02-20
1376,RIC,ORD,14:18,15:36,2023-02-20
1377,RIC,ORD,6:52,8:39,2023-02-20
1378,RIC,LGA,13:37,15:15,2023-02-20
1379,RIC,EWR,6:52,8:20,2023-02-20
1380,RIC,ORD,16:33,17:40,2023-02-23
1381,RIC,DTW,17:17,19:06,2023-02-23
1382,RIC,BOS,12:13,13:36,2023-02-23
1383,RIC,EWR,14:52,16:36,2023-02-23
1384,RIC,EWR,6:20,7:30,2023-02-23
1385,RIC,EWR,17:02,18:33,2023-02-23
1386,RIC,IAH,17:57,20:40,2023-02-23
1387,RIC,DTW,6:12,7:52,2023-02-23
1388,RIC,LGA,10:36,11:47,2023-02-23
1389,RIC,LGA,13:14,14:33,2023-02-23
1390,RIC,ORD,5:56,7:19,2023-02-23
1391,RIC,DTW,12:22,14:11,2023-02-23
1392,RIC,BOS,6:50,8:16,2023-02-23
1393,RIC,BOS,17:24,19:05,2023-02-23
1394,RIC,MSP,7:22,9:13,2023-02-23
1395,RIC,BOS,17:06,18:53,2023-02-24
1396,RIC,MSP,7:09,9:22,2023-02-24
1397,RIC,IAH,10:38,13:10,2023-02-24
1398,RIC,ORD,14:07,15:45,2023-02-24
1399,RIC,LGA,10:33,11:54,2023-02-24
1400,RIC,DTW,12:25,14:12,2023-02-24
1401,RIC,BOS,12:10,13:36,2023-02-24
1402,RIC,ORD,7:33,8:43,2023-02-24
1403,RIC,EWR,17:09,18:26,2023-02-24
1404,RIC,EWR,14:17,15:33,2023-02-24
1405,RIC,DTW,16:57,18:49,2023-02-24
1406,RIC,DTW,6:00,7:45,2023-02-24
1407,RIC,LGA,13:08,14:29,2023-02-24
1408,RIC,LGA,6:33,7:54,2023-02-24
1409,RIC,EWR,6:18,7:29,2023-02-24
1410,RIC,EWR,7:55,9:27,2023-02-25
1411,RIC,LGA,6:46,8:11,2023-02-25
1412,RIC,EWR,14:28,16:04,2023-02-25
1413,RIC,EWR,17:05,18:36,2023-02-25
1414,RIC,IAH,17:53,20:31,2023-02-25
1415,RIC,LGA,12:51,14:11,2023-02-25
1416,RIC,LGA,10:33,11:40,2023-02-25
1417,RIC,IAH,8:02,11:22,2023-02-25
1418,RIC,MSP,7:30,9:38,2023-02-25
1419,RIC,BOS,14:07,15:38,2023-02-25
1420,RIC,BOS,n:an,n:an,2023-02-25
1421,RIC,DTW,6:06,8:11,2023-02-25
1422,RIC,ORD,16:54,18:22,2023-02-25
1423,RIC,ORD,5:58,7:22,2023-02-25
1424,RIC,ORD,14:10,15:41,2023-02-25
1425,RIC,BOS,11:30,13:40,2023-02-26
1426,RIC,EWR,14:43,15:50,2023-02-26
1427,RIC,EWR,16:59,18:14,2023-02-26
1428,RIC,BOS,17:15,18:37,2023-02-26
1429,RIC,EWR,n:an,n:an,2023-02-26
1430,RIC,IAH,n:an,n:an,2023-02-26
1431,RIC,LGA,9:15,11:38,2023-02-26
1432,RIC,ORD,17:35,18:42,2023-02-26
1433,RIC,EWR,n:an,n:an,2023-02-26
1434,RIC,LGA,13:20,14:21,2023-02-26
1435,RIC,LGA,13:28,15:17,2023-02-26
1436,RIC,MSP,10:56,12:42,2023-02-26
1437,RIC,DTW,12:21,14:01,2023-02-26
1438,RIC,IAH,19:15,21:47,2023-02-26
1439,RIC,ORD,n:an,n:an,2023-02-26
1440,RIC,EWR,7:19,8:28,2023-02-27
1441,RIC,IAH,19:35,22:01,2023-02-27
1442,RIC,LGA,8:03,9:23,2023-02-27
1443,RIC,DTW,12:28,14:13,2023-02-27
1444,RIC,LGA,13:06,14:08,2023-02-27
1445,RIC,DTW,6:30,8:09,2023-02-27
1446,RIC,ORD,5:57,7:23,2023-02-27
1447,RIC,ORD,14:09,15:14,2023-02-27
1448,RIC,EWR,6:25,7:30,2023-02-27
1449,RIC,EWR,16:57,18:12,2023-02-27
1450,RIC,IAH,7:54,11:04,2023-02-27
1451,RIC,BOS,12:19,13:35,2023-02-27
1452,RIC,DTW,16:56,18:36,2023-02-27
1453,RIC,LGA,12:33,13:44,2023-02-27
1454,RIC,ORD,17:03,18:14,2023-02-27
1455,ATL,AGS,17:28,18:30,2023-02-1
1456,ATL,MGM,16:36,16:27,2023-02-1
1457,ATL,SHV,22:14,23:13,2023-02-1
1458,ATL,SGF,8:59,9:57,2023-02-1
1459,ATL,OAJ,21:16,22:20,2023-02-1
1460,ATL,IAD,9:33,11:18,2023-02-1
1461,ATL,TRI,16:46,17:37,2023-02-1
1462,ATL,CHA,13:25,14:07,2023-02-1
1463,ATL,SHV,20:40,21:46,2023-02-1
1464,ATL,FAY,10:31,11:42,2023-02-1
1465,ATL,SHV,12:32,13:26,2023-02-1
1466,ATL,ABY,14:07,14:53,2023-02-1
1467,ATL,TLH,13:52,14:50,2023-02-1
1468,ATL,MLI,n:an,n:an,2023-02-1
1469,ATL,LEX,9:51,10:53,2023-02-1
1470,ATL,CAE,8:15,9:10,2023-02-2
1471,ATL,CSG,14:55,15:34,2023-02-2
1472,ATL,GTR,19:19,19:27,2023-02-2
1473,ATL,BQK,19:44,20:43,2023-02-2
1474,ATL,SHV,13:17,13:58,2023-02-2
1475,ATL,LEX,9:52,11:09,2023-02-2
1476,ATL,TRI,16:49,17:49,2023-02-2
1477,ATL,OAJ,12:03,13:23,2023-02-2
1478,ATL,FAY,12:15,13:17,2023-02-2
1479,ATL,ROA,12:10,13:26,2023-02-2
1480,ATL,MGM,22:52,22:31,2023-02-2
1481,ATL,BQK,14:54,15:55,2023-02-2
1482,ATL,LEX,13:36,14:42,2023-02-2
1483,ATL,CID,14:50,16:04,2023-02-2
1484,ATL,HPN,n:an,n:an,2023-02-2
1485,ATL,SGF,16:05,16:52,2023-02-3
1486,ATL,FAY,8:12,9:22,2023-02-3
1487,ATL,PHF,9:00,10:28,2023-02-3
1488,ATL,TRI,16:50,17:44,2023-02-3
1489,ATL,GNV,21:51,22:52,2023-02-3
1490,ATL,AGS,13:51,14:43,2023-02-3
1491,ATL,TRI,9:02,9:59,2023-02-3
1492,ATL,MYR,13:01,14:06,2023-02-3
1493,ATL,IAD,14:02,15:59,2023-02-3
1494,ATL,OKC,8:09,9:34,2023-02-3
1495,ATL,GSP,15:10,16:05,2023-02-3
1496,ATL,CHA,17:40,18:24,2023-02-3
1497,ATL,SGF,9:01,9:59,2023-02-3
1498,ATL,LEX,8:10,9:28,2023-02-3
1499,ATL,MOB,11:18,11:29,2023-02-3
1500,ATL,TUL,8:21,9:24,2023-02-4
1501,ATL,MGM,11:47,11:33,2023-02-4
1502,ATL,SHV,21:51,22:27,2023-02-4
1503,ATL,HPN,7:25,9:28,2023-02-4
1504,ATL,CAE,15:13,16:07,2023-02-4
1505,ATL,BTR,19:42,20:12,2023-02-4
1506,ATL,SGF,12:56,13:48,2023-02-4
1507,ATL,OAJ,12:04,13:15,2023-02-4
1508,ATL,IAD,9:36,11:18,2023-02-4
1509,ATL,TRI,22:03,22:51,2023-02-4
1510,ATL,CHA,9:01,9:38,2023-02-4
1511,ATL,ILM,20:48,22:05,2023-02-4
1512,ATL,GTR,9:36,9:28,2023-02-4
1513,ATL,LEX,16:15,17:35,2023-02-4
1514,ATL,HPN,19:57,22:00,2023-02-4
1515,ATL,ROA,9:05,10:20,2023-02-5
1516,ATL,SGF,16:05,17:05,2023-02-5
1517,ATL,JAN,8:13,8:33,2023-02-5
1518,ATL,BQK,11:03,12:05,2023-02-5
1519,ATL,OAJ,21:19,22:31,2023-02-5
1520,ATL,GNV,13:37,14:40,2023-02-5
1521,ATL,AVL,11:20,12:09,2023-02-5
1522,ATL,SHV,21:46,22:21,2023-02-5
1523,ATL,VLD,20:47,21:41,2023-02-5
1524,ATL,LEX,12:18,13:25,2023-02-5
1525,ATL,CRW,12:04,13:31,2023-02-5
1526,ATL,HPN,20:33,22:51,2023-02-5
1527,ATL,ROA,12:07,13:19,2023-02-5
1528,ATL,AVL,21:54,22:42,2023-02-5
1529,ATL,MGM,16:37,16:27,2023-02-5
1530,ATL,MGM,20:07,19:54,2023-02-6
1531,ATL,ABY,10:19,11:02,2023-02-6
1532,ATL,ILM,20:49,22:05,2023-02-6
1533,ATL,MGM,20:21,20:16,2023-02-6
1534,ATL,AVL,21:51,22:43,2023-02-6
1535,ATL,VLD,16:25,17:19,2023-02-6
1536,ATL,AGS,11:59,12:39,2023-02-6
1537,ATL,DHN,19:23,19:09,2023-02-6
1538,ATL,HPN,13:45,15:48,2023-02-6
1539,ATL,ILM,12:00,13:08,2023-02-6
1540,ATL,LEX,12:15,13:26,2023-02-6
1541,ATL,OAJ,9:35,10:44,2023-02-6
1542,ATL,CHO,16:26,17:47,2023-02-6
1543,ATL,MGM,13:09,12:55,2023-02-6
1544,ATL,LFT,15:57,16:26,2023-02-6
1545,ATL,MGM,18:14,17:59,2023-02-7
1546,ATL,CHA,12:16,12:56,2023-02-7
1547,ATL,VLD,20:41,21:30,2023-02-7
1548,ATL,CAE,16:23,17:19,2023-02-7
1549,ATL,IAH,19:08,20:05,2023-02-7
1550,ATL,RST,12:10,13:39,2023-02-7
1551,ATL,BHM,8:11,7:59,2023-02-7
1552,ATL,LEX,14:47,15:55,2023-02-7
1553,ATL,CAE,19:32,20:24,2023-02-7
1554,ATL,ABE,12:00,14:01,2023-02-7
1555,ATL,LFT,10:04,10:39,2023-02-7
1556,ATL,AGS,9:02,9:46,2023-02-7
1557,ATL,GTR,19:17,19:20,2023-02-7
1558,ATL,ORD,9:56,10:54,2023-02-7
1559,ATL,ABE,17:26,19:36,2023-02-7
1560,ATL,EWN,20:55,22:16,2023-02-8
1561,ATL,GTR,20:06,20:04,2023-02-8
1562,ATL,MYR,17:00,18:08,2023-02-8
1563,ATL,HPN,n:an,n:an,2023-02-8
1564,ATL,VLD,20:48,21:43,2023-02-8
1565,ATL,OAJ,16:12,17:28,2023-02-8
1566,ATL,LEX,12:15,13:28,2023-02-8
1567,ATL,AVL,10:41,11:26,2023-02-8
1568,ATL,IAD,14:00,15:49,2023-02-8
1569,ATL,SGF,12:55,13:32,2023-02-8
1570,ATL,OAJ,21:14,22:28,2023-02-8
1571,ATL,CHA,17:39,18:15,2023-02-8
1572,ATL,GNV,13:30,14:31,2023-02-8
1573,ATL,CSG,19:39,20:21,2023-02-8
1574,ATL,TLH,11:05,12:04,2023-02-8
1575,ATL,BTR,21:45,22:09,2023-02-9
1576,ATL,PHF,12:23,13:56,2023-02-9
1577,ATL,MLU,12:55,13:18,2023-02-9
1578,ATL,SGF,9:00,9:46,2023-02-9
1579,ATL,LEX,13:00,14:02,2023-02-9
1580,ATL,MOB,12:24,12:30,2023-02-9
1581,ATL,MYR,18:21,19:27,2023-02-9
1582,ATL,DHN,19:23,19:08,2023-02-9
1583,ATL,FAY,10:31,12:03,2023-02-9
1584,ATL,SHV,12:58,13:30,2023-02-9
1585,ATL,IAD,13:57,15:56,2023-02-9
1586,ATL,AGS,9:05,10:18,2023-02-9
1587,ATL,CAE,8:30,9:23,2023-02-9
1588,ATL,AGS,23:09,23:58,2023-02-9
1589,ATL,ALB,15:21,17:43,2023-02-9
1590,ATL,LEX,9:50,11:10,2023-02-10
1591,ATL,GTR,9:37,9:33,2023-02-10
1592,ATL,MYR,9:54,11:16,2023-02-10
1593,ATL,GNV,13:50,14:51,2023-02-10
1594,ATL,OMA,9:08,10:38,2023-02-10
1595,ATL,AVL,12:59,13:47,2023-02-10
1596,ATL,TRI,9:00,10:01,2023-02-10
1597,ATL,ICT,9:32,10:41,2023-02-10
1598,ATL,BTV,18:59,21:33,2023-02-10
1599,ATL,GTR,19:17,19:28,2023-02-10
1600,ATL,AGS,14:42,15:28,2023-02-10
1601,ATL,CHA,17:41,18:20,2023-02-10
1602,ATL,CAE,21:54,22:57,2023-02-10
1603,ATL,FAY,8:16,9:25,2023-02-10
1604,ATL,DHN,19:21,19:18,2023-02-10
1605,ATL,SHV,15:42,16:33,2023-02-11
1606,ATL,AGS,22:45,23:25,2023-02-11
1607,ATL,PIA,9:18,10:12,2023-02-11
1608,ATL,ROA,12:10,13:26,2023-02-11
1609,ATL,FSM,10:19,11:49,2023-02-11
1610,ATL,BTR,16:05,16:34,2023-02-11
1611,ATL,MGM,9:10,9:01,2023-02-11
1612,ATL,GRK,10:19,11:27,2023-02-11
1613,ATL,AGS,13:52,14:41,2023-02-11
1614,ATL,TRI,22:02,23:01,2023-02-11
1615,ATL,AGS,9:04,9:51,2023-02-11
1616,ATL,LEX,16:13,17:27,2023-02-11
1617,ATL,OAJ,10:11,11:47,2023-02-11
1618,ATL,ROA,14:47,16:15,2023-02-11
1619,ATL,XNA,11:17,12:22,2023-02-11
1620,ATL,TLH,16:19,17:23,2023-02-12
1621,ATL,ROA,9:02,10:21,2023-02-12
1622,ATL,CID,20:48,22:06,2023-02-12
1623,ATL,LEX,13:35,14:37,2023-02-12
1624,ATL,LFT,10:01,10:49,2023-02-12
1625,ATL,OAJ,9:34,10:45,2023-02-12
1626,ATL,VLD,16:24,17:22,2023-02-12
1627,ATL,FAY,15:08,16:11,2023-02-12
1628,ATL,MLI,9:49,10:38,2023-02-12
1629,ATL,AGS,9:04,9:57,2023-02-12
1630,ATL,AVL,9:01,9:47,2023-02-12
1631,ATL,BTR,18:43,19:06,2023-02-12
1632,ATL,MOB,12:44,13:00,2023-02-12
1633,ATL,CRW,12:25,13:44,2023-02-12
1634,ATL,MLU,13:03,13:32,2023-02-12
1635,ATL,PHF,13:47,15:19,2023-02-13
1636,ATL,TYS,17:33,18:18,2023-02-13
1637,ATL,EVV,16:30,16:50,2023-02-13
1638,ATL,AEX,16:09,16:42,2023-02-13
1639,ATL,CRW,14:49,16:06,2023-02-13
1640,ATL,RST,13:39,15:04,2023-02-13
1641,ATL,VPS,14:18,14:19,2023-02-13
1642,ATL,FWA,13:47,15:45,2023-02-13
1643,ATL,HPN,16:14,18:22,2023-02-13
1644,ATL,LFT,9:52,10:31,2023-02-13
1645,ATL,AGS,22:46,23:31,2023-02-13
1646,ATL,AVP,20:57,23:04,2023-02-13
1647,ATL,CHA,18:18,18:58,2023-02-13
1648,ATL,GTR,15:24,15:18,2023-02-13
1649,ATL,MLI,15:46,16:39,2023-02-13
1650,ATL,HPN,n:an,n:an,2023-02-14
1651,ATL,SHV,18:54,19:32,2023-02-14
1652,ATL,DHN,19:37,19:25,2023-02-14
1653,ATL,BTV,18:59,21:19,2023-02-14
1654,ATL,SHV,15:34,16:11,2023-02-14
1655,ATL,AVP,n:an,n:an,2023-02-14
1656,ATL,AEX,9:47,10:17,2023-02-14
1657,ATL,MLU,19:18,19:49,2023-02-14
1658,ATL,BMI,12:06,12:54,2023-02-14
1659,ATL,FAY,12:56,14:04,2023-02-14
1660,ATL,AGS,15:46,16:31,2023-02-14
1661,ATL,GPT,16:13,16:22,2023-02-14
1662,ATL,VLD,20:47,21:37,2023-02-14
1663,ATL,GSP,8:10,9:00,2023-02-14
1664,ATL,MYR,13:34,14:34,2023-02-14
1665,ATL,TRI,11:43,12:34,2023-02-15
1666,ATL,LEX,21:55,22:59,2023-02-15
1667,ATL,CSG,19:27,19:58,2023-02-15
1668,ATL,HPN,20:39,22:55,2023-02-15
1669,ATL,ILM,21:57,23:07,2023-02-15
1670,ATL,LFT,9:52,10:48,2023-02-15
1671,ATL,AGS,10:49,11:40,2023-02-15
1672,ATL,EVV,9:33,10:06,2023-02-15
1673,ATL,AVL,10:54,11:54,2023-02-15
1674,ATL,FAY,12:41,13:45,2023-02-15
1675,ATL,IAH,7:28,8:28,2023-02-15
1676,ATL,BTV,19:28,21:55,2023-02-15
1677,ATL,RST,13:34,14:56,2023-02-15
1678,ATL,ROA,14:48,16:02,2023-02-15
1679,ATL,GTR,19:15,19:21,2023-02-15
1680,ATL,HSV,n:an,n:an,2023-02-16
1681,ATL,CHO,15:31,17:05,2023-02-16
1682,ATL,OAJ,16:10,17:13,2023-02-16
1683,ATL,BHM,8:17,8:26,2023-02-16
1684,ATL,FSM,17:18,18:10,2023-02-16
1685,ATL,MYR,16:44,18:01,2023-02-16
1686,ATL,SGF,12:50,13:44,2023-02-16
1687,ATL,AGS,9:01,9:44,2023-02-16
1688,ATL,VLD,21:52,22:42,2023-02-16
1689,ATL,MOB,19:27,19:48,2023-02-16
1690,ATL,IAD,n:an,n:an,2023-02-16
1691,ATL,LFT,9:51,10:35,2023-02-16
1692,ATL,GTR,15:37,15:55,2023-02-16
1693,ATL,GTR,9:58,10:15,2023-02-16
1694,ATL,JAN,23:47,:14,2023-02-16
1695,ATL,ICT,15:08,16:22,2023-02-17
1696,ATL,PIA,20:48,21:37,2023-02-17
1697,ATL,ABE,15:34,17:17,2023-02-17
1698,ATL,HSV,9:12,9:04,2023-02-17
1699,ATL,MGM,23:59,23:39,2023-02-17
1700,ATL,CID,14:54,15:59,2023-02-17
1701,ATL,AVL,22:04,22:57,2023-02-17
1702,ATL,FSD,20:32,22:03,2023-02-17
1703,ATL,TLH,11:12,12:22,2023-02-17
1704,ATL,OMA,9:50,11:08,2023-02-17
1705,ATL,EVV,10:05,10:29,2023-02-17
1706,ATL,HPN,17:18,19:10,2023-02-17
1707,ATL,MOB,10:46,11:17,2023-02-17
1708,ATL,HSV,18:29,18:12,2023-02-17
1709,ATL,HSV,10:25,10:16,2023-02-17
1710,ATL,MSN,15:15,16:35,2023-02-18
1711,ATL,MGM,18:03,17:52,2023-02-18
1712,ATL,MOB,22:06,22:17,2023-02-18
1713,ATL,JAN,8:08,8:24,2023-02-18
1714,ATL,MOB,17:52,18:10,2023-02-18
1715,ATL,MLU,10:13,10:51,2023-02-18
1716,ATL,AGS,15:44,16:26,2023-02-18
1717,ATL,EWN,14:49,16:08,2023-02-18
1718,ATL,MGM,11:50,11:36,2023-02-18
1719,ATL,CAE,22:49,23:55,2023-02-18
1720,ATL,LEX,n:an,n:an,2023-02-18
1721,ATL,PIA,21:06,22:05,2023-02-18
1722,ATL,SHV,20:44,21:39,2023-02-18
1723,ATL,CHA,18:25,19:03,2023-02-18
1724,ATL,TRI,9:06,10:13,2023-02-18
1725,ATL,TRI,9:02,10:05,2023-02-19
1726,ATL,TRI,21:49,22:49,2023-02-19
1727,ATL,FAY,14:49,15:56,2023-02-19
1728,ATL,AVP,21:16,23:09,2023-02-19
1729,ATL,FSM,15:46,16:39,2023-02-19
1730,ATL,MYR,12:38,13:44,2023-02-19
1731,ATL,FSM,21:32,22:19,2023-02-19
1732,ATL,MGM,15:06,15:04,2023-02-19
1733,ATL,FAY,17:20,18:30,2023-02-19
1734,ATL,SBN,15:34,17:45,2023-02-19
1735,ATL,GSP,9:23,10:09,2023-02-19
1736,ATL,EWN,20:59,22:12,2023-02-19
1737,ATL,OAJ,21:06,22:12,2023-02-19
1738,ATL,MGM,12:44,12:30,2023-02-19
1739,ATL,AVL,9:54,10:43,2023-02-19
1740,ATL,FSM,15:44,16:34,2023-02-20
1741,ATL,AGS,9:16,9:53,2023-02-20
1742,ATL,ABY,20:44,21:40,2023-02-20
1743,ATL,CAE,19:31,20:42,2023-02-20
1744,ATL,MOB,13:58,14:09,2023-02-20
1745,ATL,LFT,10:03,10:45,2023-02-20
1746,ATL,MOB,10:50,11:21,2023-02-20
1747,ATL,AVL,15:49,16:36,2023-02-20
1748,ATL,HSV,8:58,8:42,2023-02-20
1749,ATL,AEX,16:05,16:54,2023-02-20
1750,ATL,OAJ,9:06,10:18,2023-02-20
1751,ATL,ATW,14:59,16:59,2023-02-20
1752,ATL,CSG,13:36,14:15,2023-02-20
1753,ATL,HPN,20:42,22:46,2023-02-20
1754,ATL,TRI,11:45,12:46,2023-02-20
1755,ATL,TLH,10:26,11:25,2023-02-21
1756,ATL,PHF,10:15,11:56,2023-02-21
1757,ATL,CHA,9:50,10:32,2023-02-21
1758,ATL,VPS,10:47,10:54,2023-02-21
1759,ATL,GNV,22:05,23:12,2023-02-21
1760,ATL,ABY,17:10,17:54,2023-02-21
1761,ATL,GRB,10:55,12:07,2023-02-21
1762,ATL,GSP,8:09,8:52,2023-02-21
1763,ATL,BTR,21:48,22:20,2023-02-21
1764,ATL,EVV,n:an,n:an,2023-02-21
1765,ATL,JAN,12:06,12:22,2023-02-21
1766,ATL,AEX,9:48,10:31,2023-02-21
1767,ATL,EWR,11:07,13:28,2023-02-21
1768,ATL,JAN,15:11,15:35,2023-02-21
1769,ATL,CSG,15:19,15:56,2023-02-21
1770,ATL,TYS,15:14,16:24,2023-02-22
1771,ATL,CHA,18:22,19:06,2023-02-22
1772,ATL,PIA,21:01,21:55,2023-02-22
1773,ATL,BQK,14:53,15:48,2023-02-22
1774,ATL,SBN,9:05,10:46,2023-02-22
1775,ATL,SHV,n:an,n:an,2023-02-22
1776,ATL,ABE,10:41,12:39,2023-02-22
1777,ATL,SGF,10:00,10:59,2023-02-22
1778,ATL,DHN,14:12,14:10,2023-02-22
1779,ATL,GNV,11:40,12:43,2023-02-22
1780,ATL,FSM,21:08,22:03,2023-02-22
1781,ATL,SHV,n:an,n:an,2023-02-22
1782,ATL,TRI,16:55,17:57,2023-02-22
1783,ATL,DHN,10:34,10:34,2023-02-22
1784,ATL,MLU,n:an,n:an,2023-02-22
1785,ATL,FAY,17:54,19:09,2023-02-23
1786,ATL,CRW,9:46,11:16,2023-02-23
1787,ATL,HPN,20:47,22:54,2023-02-23
1788,ATL,PIA,15:12,16:08,2023-02-23
1789,ATL,CHO,15:12,16:50,2023-02-23
1790,ATL,BTR,15:09,15:48,2023-02-23
1791,ATL,ABY,16:53,17:46,2023-02-23
1792,ATL,GNV,13:10,14:11,2023-02-23
1793,ATL,HSV,8:40,8:42,2023-02-23
1794,ATL,FSD,20:05,21:41,2023-02-23
1795,ATL,CSG,16:24,17:00,2023-02-23
1796,ATL,SGF,8:30,9:45,2023-02-23
1797,ATL,GRK,11:22,12:47,2023-02-23
1798,ATL,AVL,15:25,17:53,2023-02-23
1799,ATL,BTR,21:56,22:32,2023-02-23
1800,ATL,AGS,15:38,16:38,2023-02-24
1801,ATL,OAJ,n:an,n:an,2023-02-24
1802,ATL,ABE,12:43,14:42,2023-02-24
1803,ATL,OMA,n:an,n:an,2023-02-24
1804,ATL,CAE,22:51,23:41,2023-02-24
1805,ATL,TLH,12:25,13:34,2023-02-24
1806,ATL,CRW,15:04,16:32,2023-02-24
1807,ATL,ROA,n:an,n:an,2023-02-24
1808,ATL,OAJ,n:an,n:an,2023-02-24
1809,ATL,FAY,n:an,n:an,2023-02-24
1810,ATL,FAY,n:an,n:an,2023-02-24
1811,ATL,XNA,9:53,10:52,2023-02-24
1812,ATL,LFT,n:an,n:an,2023-02-24
1813,ATL,HSV,17:42,17:26,2023-02-24
1814,ATL,LFT,16:07,16:59,2023-02-24
1815,ATL,CAE,20:28,21:12,2023-02-25
1816,ATL,GTR,n:an,n:an,2023-02-25
1817,ATL,BTR,23:36,:16,2023-02-25
1818,ATL,CAE,16:08,16:52,2023-02-25
1819,ATL,CHO,10:26,11:56,2023-02-25
1820,ATL,ROA,9:02,10:26,2023-02-25
1821,ATL,GTR,n:an,n:an,2023-02-25
1822,ATL,RST,14:16,15:26,2023-02-25
1823,ATL,TUL,n:an,n:an,2023-02-25
1824,ATL,MOB,20:15,20:38,2023-02-25
1825,ATL,IAD,10:36,12:16,2023-02-25
1826,ATL,IAD,20:20,21:58,2023-02-25
1827,ATL,AGS,13:51,14:38,2023-02-25
1828,ATL,LEX,13:13,14:16,2023-02-25
1829,ATL,OMA,8:08,9:36,2023-02-25
1830,ATL,OAJ,13:05,14:15,2023-02-26
1831,ATL,MOB,13:34,13:55,2023-02-26
1832,ATL,SBN,18:58,20:36,2023-02-26
1833,ATL,AGS,17:29,18:11,2023-02-26
1834,ATL,TUL,9:36,10:32,2023-02-26
1835,ATL,CID,21:49,22:55,2023-02-26
1836,ATL,ILM,11:56,13:04,2023-02-26
1837,ATL,FSM,16:40,17:28,2023-02-26
1838,ATL,GNV,17:04,18:09,2023-02-26
1839,ATL,BTR,17:58,18:40,2023-02-26
1840,ATL,AVL,12:05,12:53,2023-02-26
1841,ATL,DHN,17:43,17:40,2023-02-26
1842,ATL,GSP,10:32,11:22,2023-02-26
1843,ATL,AGS,11:56,12:40,2023-02-26
1844,ATL,ALB,15:05,17:12,2023-02-26
1845,ATL,IAD,20:03,21:43,2023-02-27
1846,ATL,EVV,16:31,16:39,2023-02-27
1847,ATL,ROA,14:45,15:50,2023-02-27
1848,ATL,AGS,13:53,14:40,2023-02-27
1849,ATL,CID,15:06,16:19,2023-02-27
1850,ATL,DHN,17:34,17:22,2023-02-27
1851,ATL,GRB,14:45,15:42,2023-02-27
1852,ATL,MOB,12:39,12:51,2023-02-27
1853,ATL,CHA,9:59,10:44,2023-02-27
1854,ATL,AGS,9:01,10:12,2023-02-27
1855,ATL,GTR,9:57,10:07,2023-02-27
1856,ATL,BQK,19:45,20:59,2023-02-27
1857,ATL,MYR,17:42,19:10,2023-02-27
1858,ATL,MOB,10:46,10:54,2023-02-27
1859,ATL,GRK,10:26,11:56,2023-02-27
1860,ATL,GNV,8:27,9:56,2023-02-28
1861,ATL,CHA,14:00,14:41,2023-02-28
